Date,Coffee_Price,USD_JPY,Coffee_Return,USD_JPY_Return,Coffee_Price_Lag1,USD_JPY_Lag1,Coffee_Price_Diff
2016-09-13,173.9,101.7509994506836,-0.0175141242937852,-0.0067065353249191,177.0,102.43800354003906,-3.0999999999999943
2016-09-14,174.5,102.50399780273438,0.0034502587694076,0.0074004025131542,173.9,101.7509994506836,0.5999999999999943
2016-09-15,174.25,102.5479965209961,-0.0014326647564469,0.0004292390463287,174.5,102.50399780273438,-0.25
2016-09-16,173.6,102.00800323486328,-0.0037302725968436,-0.0052657614429576,174.25,102.5479965209961,-0.6500000000000057
2016-09-19,179.4,102.30699920654295,0.033410138248848,0.002931103072288,173.6,102.00800323486328,5.800000000000011
2016-09-20,184.7,101.84600067138672,0.0295429208472686,-0.00450603124646,179.4,102.30699920654295,5.299999999999983
2016-09-21,184.35,101.5469970703125,-0.0018949648077963,-0.0029358403776597,184.7,101.84600067138672,-0.3499999999999943
2016-09-22,182.9,100.39299774169922,-0.0078654732845131,-0.0113641896058652,184.35,101.5469970703125,-1.4499999999999886
2016-09-23,180.8,100.83100128173828,-0.0114816839803171,0.0043628893437965,182.9,100.39299774169922,-2.0999999999999943
2016-09-26,182.05,100.88899993896484,0.0069137168141593,0.000575206598063,180.8,100.83100128173828,1.25
2016-09-27,182.4,100.35900115966795,0.0019225487503433,-0.0052532860828981,182.05,100.88899993896484,0.3499999999999943
2016-09-28,182.4,100.46800231933594,0.0,0.0010861124404233,182.4,100.35900115966795,0.0
2016-09-29,180.05,100.93499755859376,-0.0128837719298244,0.0046481987147855,182.4,100.46800231933594,-2.3499999999999943
2016-09-30,181.4,101.1989974975586,0.0074979172452096,0.0026155441160196,180.05,100.93499755859376,1.3499999999999943
2016-10-03,177.7,101.56300354003906,-0.0203969128996693,0.0035969332847318,181.4,101.1989974975586,-3.700000000000017
2016-10-04,177.0,101.81700134277344,-0.0039392234102418,0.0025008890430682,177.7,101.56300354003906,-0.6999999999999886
2016-10-05,177.8,102.87999725341795,0.0045197740112994,0.0104402594520132,177.0,101.81700134277344,0.8000000000000114
2016-10-06,176.15,103.45999908447266,-0.0092800899887514,0.0056376540293445,177.8,102.87999725341795,-1.6500000000000057
2016-10-07,177.2,103.76499938964844,0.0059608288390575,0.0029480022025396,176.15,103.45999908447266,1.049999999999983
2016-10-10,181.7,103.01799774169922,0.025395033860045,-0.0071989751105201,177.2,103.76499938964844,4.5
2016-10-11,180.6,103.6969985961914,-0.0060539350577875,0.0065910896093581,181.7,103.01799774169922,-1.0999999999999943
2016-10-13,182.2,104.3040008544922,0.0088593576965669,0.005853614535793,180.6,103.6969985961914,1.5999999999999943
2016-10-14,184.8,103.72200012207033,0.0142700329308453,-0.0055798505105646,182.2,104.3040008544922,2.6000000000000227
2016-10-17,186.9,104.03900146484376,0.0113636363636362,0.0030562594473724,184.8,103.72200012207033,2.0999999999999943
2016-10-18,188.8,103.85099792480467,0.0101658640984483,-0.0018070486778228,186.9,104.03900146484376,1.9000000000000057
2016-10-19,188.3,103.86499786376952,-0.0026483050847457,0.0001348079387255,188.8,103.85099792480467,-0.5
2016-10-20,186.85,103.39099884033205,-0.007700477960701,-0.0045636069242421,188.3,103.86499786376952,-1.450000000000017
2016-10-21,187.0,104.10900115966795,0.0008027829810008,0.0069445341218219,186.85,103.39099884033205,0.15000000000000568
2016-10-24,189.3,103.91699981689452,0.0122994652406418,-0.0018442338379461,187.0,104.10900115966795,2.3000000000000114
2016-10-25,197.0,104.3209991455078,0.0406761753829898,0.0038877116287532,189.3,103.91699981689452,7.699999999999989
2016-10-26,196.3,104.15399932861328,-0.0035532994923856,-0.0016008264708201,197.0,104.3209991455078,-0.6999999999999886
2016-10-27,197.4,104.56300354003906,0.0056036678553235,0.0039269179682226,196.3,104.15399932861328,1.0999999999999943
2016-10-28,198.3,105.20899963378906,0.0045592705167174,0.0061780560224882,197.4,104.56300354003906,0.9000000000000057
2016-10-31,197.4,104.56500244140624,-0.0045385779122542,-0.006121122666544,198.3,105.20899963378906,-0.9000000000000057
2016-11-01,194.65,104.81999969482422,-0.0139311043566362,0.0024386481849971,197.4,104.56500244140624,-2.75
2016-11-03,198.0,103.37799835205078,0.0172103776008218,-0.013756929469297,194.65,104.81999969482422,3.3499999999999943
2016-11-04,205.2,103.052001953125,0.0363636363636363,-0.0031534408106413,198.0,103.37799835205078,7.199999999999989
2016-11-07,210.1,104.19499969482422,0.0238791423001949,0.0110914656681695,205.2,103.052001953125,4.900000000000006
2016-11-08,202.05,104.43800354003906,-0.0383150880533078,0.0023322025617982,210.1,104.19499969482422,-8.049999999999983
2016-11-09,204.5,105.02999877929688,0.0121257114575599,0.0056683890843514,202.05,104.43800354003906,2.4499999999999886
2016-11-10,195.55,105.85299682617188,-0.0437652811735941,0.0078358379171687,204.5,105.02999877929688,-8.949999999999989
2016-11-11,191.65,106.8560028076172,-0.0199437484019432,0.0094754613616883,195.55,105.85299682617188,-3.9000000000000057
2016-11-14,193.0,106.87100219726562,0.0070440907905033,0.000140370117301,191.65,106.8560028076172,1.3499999999999943
2016-11-16,192.4,109.03800201416016,-0.0031088082901553,0.0202767801587058,193.0,106.87100219726562,-0.5999999999999943
2016-11-17,191.4,108.78500366210938,-0.0051975051975051,-0.002320276851899,192.4,109.03800201416016,-1.0
2016-11-18,190.1,110.25599670410156,-0.0067920585161964,0.0135220204299588,191.4,108.78500366210938,-1.3000000000000114
2016-11-21,192.1,110.9729995727539,0.0105207785376117,0.0065030736657036,190.1,110.25599670410156,2.0
2016-11-22,189.2,110.6500015258789,-0.015096304008329,-0.0029106003092512,192.1,110.9729995727539,-2.9000000000000057
2016-11-23,185.45,111.00599670410156,-0.0198202959830866,0.0032173083896378,189.2,110.6500015258789,-3.75
2016-11-24,185.8,112.58200073242188,0.0018873011593423,0.0141974674802598,185.45,111.00599670410156,0.35000000000002274
2016-11-25,184.05,113.29199981689452,-0.0094187298170075,0.0063065061897429,185.8,112.58200073242188,-1.75
2016-11-28,182.5,112.6520004272461,-0.0084216245585438,-0.0056491137122023,184.05,113.29199981689452,-1.5500000000000114
2016-11-29,177.45,111.69000244140624,-0.0276712328767123,-0.008539555287002,182.5,112.6520004272461,-5.050000000000011
2016-11-30,174.1,112.47000122070312,-0.0188785573400958,0.0069836042819146,177.45,111.69000244140624,-3.3499999999999943
2016-12-01,166.55,114.69400024414062,-0.0433658816771969,0.0197741531012636,174.1,112.47000122070312,-7.549999999999983
2016-12-02,167.3,113.90899658203124,0.0045031522065446,-0.0068443306575618,166.55,114.69400024414062,0.75
2016-12-05,166.0,113.50499725341795,-0.0077704722056186,-0.003546684991842,167.3,113.90899658203124,-1.3000000000000114
2016-12-06,163.0,113.86299896240234,-0.0180722891566265,0.0031540612100546,166.0,113.50499725341795,-3.0
2016-12-07,162.95,114.052001953125,-0.0003067484662577,0.0016599157974495,163.0,113.86299896240234,-0.05000000000001137
2016-12-08,162.55,113.71299743652344,-0.0024547407180115,-0.0029723679619485,162.95,114.052001953125,-0.39999999999997726
2016-12-09,159.85,114.0749969482422,-0.0166102737619194,0.0031834488570299,162.55,113.71299743652344,-2.700000000000017
2016-12-12,163.15,115.41200256347656,0.0206443540819518,0.0117204089502715,159.85,114.0749969482422,3.3000000000000114
2016-12-13,164.25,115.0019989013672,0.0067422617223413,-0.0035525218608339,163.15,115.41200256347656,1.0999999999999943
2016-12-14,166.05,115.2239990234375,0.0109589041095892,0.0019304022903177,164.25,115.0019989013672,1.8000000000000114
2016-12-15,163.45,117.21099853515624,-0.0156579343571214,0.0172446671575301,166.05,115.2239990234375,-2.6000000000000227
2016-12-16,163.35,118.24099731445312,-0.0006118078923217,0.0087875608276466,163.45,117.21099853515624,-0.09999999999999432
2016-12-19,167.3,117.79100036621094,0.024181205999388,-0.0038057607637176,163.35,118.24099731445312,3.950000000000017
2016-12-20,166.55,117.03700256347656,-0.0044829647340107,-0.0064011494969072,167.3,117.79100036621094,-0.75
2016-12-21,166.55,117.875,0.0,0.0071601067881839,166.55,117.03700256347656,0.0
2016-12-22,165.7,117.60399627685548,-0.0051035725007506,-0.0022990771846831,166.55,117.875,-0.8500000000000227
2016-12-23,162.0,117.54199981689452,-0.0223295111647555,-0.0005271628679606,165.7,117.60399627685548,-3.6999999999999886
2016-12-26,162.0,117.30999755859376,0.0,-0.0019737817857633,162.0,117.54199981689452,0.0
2016-12-27,160.3,117.19200134277344,-0.0104938271604937,-0.0010058496144915,162.0,117.30999755859376,-1.6999999999999886
2016-12-28,158.4,117.4800033569336,-0.0118527760449158,0.0024575227904657,160.3,117.19200134277344,-1.9000000000000057
2016-12-29,159.85,117.08699798583984,0.0091540404040404,-0.0033452958789905,158.4,117.4800033569336,1.4499999999999886
2017-01-02,159.85,116.79499816894533,0.0,-0.0024938705570864,159.85,117.08699798583984,0.0
2017-01-03,163.3,117.49500274658205,0.0215827338129497,0.0059934465397581,159.85,116.79499816894533,3.450000000000017
2017-01-04,168.95,117.65899658203124,0.0345988977342313,0.0013957515776472,163.3,117.49500274658205,5.649999999999977
2017-01-05,170.9,117.11299896240234,0.0115418762947618,-0.0046405088900128,168.95,117.65899658203124,1.950000000000017
2017-01-06,171.0,115.26499938964844,0.0005851375073142,-0.0157796281294716,170.9,117.11299896240234,0.09999999999999432
2017-01-09,174.0,117.1500015258789,0.0175438596491228,0.0163536385391223,171.0,115.26499938964844,3.0
2017-01-10,178.2,115.98500061035156,0.0241379310344826,-0.0099445232637918,174.0,117.1500015258789,4.199999999999989
2017-01-11,178.75,115.87200164794922,0.0030864197530864,-0.000974254962346,178.2,115.98500061035156,0.5500000000000114
2017-01-12,181.3,115.0979995727539,0.0142657342657344,-0.0066798024042679,178.75,115.87200164794922,2.5500000000000114
2017-01-13,178.7,114.66400146484376,-0.0143408714837287,-0.0037706833265666,181.3,115.0979995727539,-2.6000000000000227
2017-01-16,178.7,114.22699737548828,0.0,-0.0038111707578027,178.7,114.66400146484376,0.0
2017-01-17,181.35,114.1520004272461,0.0148293228875209,-0.0006565606202153,178.7,114.22699737548828,2.6500000000000057
2017-01-18,179.9,112.87799835205078,-0.0079955886407498,-0.0111605759901447,181.35,114.1520004272461,-1.4499999999999886
2017-01-19,181.0,114.76200103759766,0.0061145080600333,0.0166906103319703,179.9,112.87799835205078,1.0999999999999943
2017-01-20,184.1,114.9800033569336,0.0171270718232043,0.0018996036786123,181.0,114.76200103759766,3.0999999999999943
2017-01-23,186.25,113.80999755859376,0.0116784356328083,-0.0101757328594589,184.1,114.9800033569336,2.1500000000000057
2017-01-24,183.25,112.77999877929688,-0.0161073825503356,-0.0090501608065372,186.25,113.80999755859376,-3.0
2017-01-26,182.3,113.29299926757812,-0.0051841746248294,0.0045486832225025,183.25,112.77999877929688,-0.9499999999999886
2017-01-27,183.5,114.45500183105467,0.0065825562260011,0.0102566140095923,182.3,113.29299926757812,1.1999999999999886
2017-01-30,181.9,114.66799926757812,-0.0087193460490463,0.0018609709765051,183.5,114.45500183105467,-1.5999999999999943
2017-01-31,179.85,113.6500015258789,-0.0112699285321605,-0.0088777841089188,181.9,114.66799926757812,-2.0500000000000114
2017-02-01,180.05,112.74299621582033,0.0011120378092857,-0.0079806889386804,179.85,113.6500015258789,0.20000000000001705
2017-02-02,176.7,113.31099700927734,-0.0186059427936685,0.0050380140010624,180.05,112.74299621582033,-3.3500000000000227
2017-02-03,175.5,112.78900146484376,-0.0067911714770797,-0.004606750961611,176.7,113.31099700927734,-1.1999999999999886
2017-02-06,172.95,112.63899993896484,-0.0145299145299145,-0.0013299304358649,175.5,112.78900146484376,-2.5500000000000114
2017-02-07,171.5,111.8270034790039,-0.0083839259901704,-0.0072088393931136,172.95,112.63899993896484,-1.4499999999999886
2017-02-08,170.9,112.38700103759766,-0.0034985422740524,0.0050077131745633,171.5,111.8270034790039,-0.5999999999999943
2017-02-09,173.8,111.9520034790039,0.0169689877121124,-0.0038705326646115,170.9,112.38700103759766,2.9000000000000057
2017-02-10,174.0,113.43399810791016,0.0011507479861909,0.0132377678188151,173.8,111.9520034790039,0.19999999999998863
2017-02-13,171.5,113.91400146484376,-0.014367816091954,0.0042315651827502,174.0,113.43399810791016,-2.5
2017-02-14,170.1,113.70500183105467,-0.0081632653061224,-0.0018347141800085,171.5,113.91400146484376,-1.4000000000000057
2017-02-15,168.8,114.3010025024414,-0.0076425631981186,0.0052416398732597,170.1,113.70500183105467,-1.299999999999983
2017-02-16,171.5,114.11199951171876,0.0159952606635069,-0.0016535549696392,168.8,114.3010025024414,2.6999999999999886
2017-02-17,172.5,113.30500030517578,0.0058309037900874,-0.0070719925160902,171.5,114.11199951171876,1.0
2017-02-20,172.5,112.91100311279295,0.0,-0.0034773151345626,172.5,113.30500030517578,0.0
2017-02-21,175.35,113.27999877929688,0.0165217391304346,0.0032680222151184,172.5,112.91100311279295,2.8499999999999943
2017-02-22,174.35,113.66899871826172,-0.005702879954377,0.003433968424759,175.35,113.27999877929688,-1.0
2017-02-23,176.5,113.41699981689452,0.0123315170633782,-0.0022169536479492,174.35,113.66899871826172,2.1500000000000057
2017-02-24,170.6,112.68199920654295,-0.0334277620396601,-0.0064805153684031,176.5,113.41699981689452,-5.900000000000006
2017-03-01,163.2,113.0770034790039,-0.0433763188745603,0.0035054780288101,170.6,112.68199920654295,-7.400000000000006
2017-03-02,162.6,114.12100219726562,-0.0036764705882352,0.009232635161362,163.2,113.0770034790039,-0.5999999999999943
2017-03-03,161.35,114.34200286865234,-0.0076875768757687,0.0019365468856005,162.6,114.12100219726562,-1.25
2017-03-06,159.2,113.84700012207033,-0.0133250697242021,-0.0043291418215811,161.35,114.34200286865234,-2.1500000000000057
2017-03-07,158.35,113.91699981689452,-0.0053391959798995,0.0006148576137199,159.2,113.84700012207033,-0.8499999999999943
2017-03-08,159.75,113.9260025024414,0.0088411746131986,7.90284642444572e-05,158.35,113.91699981689452,1.4000000000000057
2017-03-09,158.05,114.41100311279295,-0.0106416275430358,0.0042571546415943,159.75,113.9260025024414,-1.6999999999999886
2017-03-10,159.2,115.14900207519533,0.0072761784245489,0.0064504194729835,158.05,114.41100311279295,1.1499999999999773
2017-03-13,160.35,114.73200225830078,0.0072236180904523,-0.0036213932329367,159.2,115.14900207519533,1.1500000000000057
2017-03-14,159.15,114.91500091552734,-0.0074836295603366,0.0015950097063117,160.35,114.73200225830078,-1.1999999999999886
2017-03-15,158.6,114.65899658203124,-0.0034558592522777,-0.0022277712348823,159.15,114.91500091552734,-0.5500000000000114
2017-03-16,159.35,113.4020004272461,0.0047288776796974,-0.0109629090804562,158.6,114.65899658203124,0.75
2017-03-17,168.2,113.33999633789062,0.0555381236272356,-0.000546763629582,159.35,113.4020004272461,8.849999999999994
2017-03-20,172.4,112.67400360107422,0.0249702734839478,-0.0058760610405433,168.2,113.33999633789062,4.200000000000017
2017-03-21,171.75,112.572998046875,-0.0037703016241299,-0.0008964406249096,172.4,112.67400360107422,-0.6500000000000057
2017-03-22,167.75,111.53199768066406,-0.0232896652110625,-0.0092473362553378,171.75,112.572998046875,-4.0
2017-03-23,166.15,111.36900329589844,-0.0095380029806259,-0.0014614136584579,167.75,111.53199768066406,-1.5999999999999943
2017-03-24,164.05,111.00399780273438,-0.0126391814625338,-0.0032774423974529,166.15,111.36900329589844,-2.0999999999999943
2017-03-27,166.15,110.552001953125,0.0128009753124047,-0.0040718880270655,164.05,111.00399780273438,2.0999999999999943
2017-03-28,165.7,110.77100372314452,-0.0027083960276859,0.0019809842078879,166.15,110.552001953125,-0.45000000000001705
2017-03-29,166.3,111.22599792480467,0.0036210018105009,0.0041075207984695,165.7,110.77100372314452,0.6000000000000227
2017-03-30,166.3,111.15399932861328,0.0,-0.0006473180509477,166.3,111.22599792480467,0.0
2017-03-31,166.3,111.7760009765625,0.0,0.0055958548653778,166.3,111.15399932861328,0.0
2017-04-03,164.4,111.26499938964844,-0.0114251352976548,-0.0045716574439016,166.3,111.7760009765625,-1.9000000000000057
2017-04-04,164.25,110.70899963378906,-0.0009124087591241,-0.004997076878707,164.4,111.26499938964844,-0.15000000000000568
2017-04-05,163.65,110.85399627685548,-0.0036529680365295,0.0013097096310692,164.25,110.70899963378906,-0.5999999999999943
2017-04-06,164.25,110.38099670410156,0.0036663611365719,-0.0042668698345579,163.65,110.85399627685548,0.5999999999999943
